SiteID,start_year,end_year,n_obs,Protocol,slope_richness,p_richness,slope_temp,p_temp,slope_flow,p_flow,Latitude,Longitude,seg_id_nat,elevation,HFP_mean,slope_salinity,p_salinity,slope_organic,p_organic,mean_salinity,mean_organic,mean_temp,mean_flow,geometry,HYBAS_ID,slope_LCBD,p_LCBD,slope_Fdis,p_Fdis,zone
S10739,1983,2013,12,Electrofishing,0,0.698558093,0.015507527,0.208487662,0.00519684,0.916540267,50.53834,-4.150025806,20361622,108,31.5,22.9687389,0.184932287,0.021755007,0.945797043,195.2702484,16.55673599,11.96153279,12.5390091,POINT (-4.150025806 50.53834),2040048790,-3.33E-06,0.086471128,-0.057023059,0.149860748,Intermediate
S11236,2001,2016,10,Electrofishing,0,0.729745678,-0.023237779,0.44404364,0.016237248,0.341694401,51.18998,0.027407816,20343508,51,31.5,189.9556102,0.115074648,0.807254028,0.964089361,1591.409424,27.37893295,12.46127714,2.519440398,POINT (0.027407816 51.18998),2040048790,-7.81E-06,0.07363827,-0.037909662,0.720514787,Intermediate
S11353,2002,2017,4,Electrofishing,0.115470054,0.663139232,-0.008043204,0.685328556,0.055505855,0.278404316,51.19589,0.423920628,20342852,8,31.5,282.9568685,0.191670591,-8.113071788,0.26035057,1529.186279,51.73613739,13.01854206,6.806464826,POINT (0.423920628 51.19589),2040048790,-1.70E-06,0.734095182,-0.068424197,0.734095182,Warm
S11507,1985,2012,8,Electrofishing,0.215579736,0.033479751,0.031985579,0.160702474,0.004270057,0.943037217,52.08613,0.689983752,20323357,52,31.5,81.98714791,0.013527746,-2.792719754,0.678224693,901.7272339,106.8326263,12.49140951,1.695581827,POINT (0.689983752 52.08613),2040048790,-2.05E-05,0.035447893,0.026130516,0.536186772,Intermediate
S11545,1984,2014,11,Electrofishing,0,0.124484281,0.021243013,0.17392065,0.009746061,0.518346311,51.91171,0.76533809,20323598,48,31.5,27.22838542,0.918773739,-6.233215332,0.024862848,851.2678833,38.93812561,12.55501517,2.073808633,POINT (0.76533809 51.91171),2040048790,-2.59E-05,0.000342157,-0.018389245,0.533416513,Intermediate
S11575,1986,2018,11,Electrofishing,0,0.418596331,0.026706609,0.033776103,-0.000510365,0.86373428,52.82163,0.885130477,20300842,46,31.5,26.12996257,0.013754506,3.396510213,0.232842047,476.2232361,79.92300415,12.12219458,2.342486491,POINT (0.885130477 52.82163),2040048790,-7.77E-06,0.06170669,-0.01246118,0.350201389,Intermediate
S11594,1986,2003,5,Electrofishing,0,0.200976226,0.074095779,0.028027113,0.014788723,0.650987411,52.72389,0.946802747,20302704,43,31.5,31.51432292,0.595912395,3.164176432,0.82021675,561.2623901,104.4458847,12.07562432,2.569913954,POINT (0.946802747 52.72389),2040048790,-3.38E-05,0.086410733,-0.053397673,0.462432726,Intermediate
S236,1986,2014,5,Electrofishing_partialsection,-0.055679425,0.422462867,0.015660482,0.095024765,0.172356023,0.354035965,48.01606,7.330537656,20425992,190,31.5,33.69640721,0.001732676,-5.15319128,2.04E-08,315.3681335,1.613731503,11.18478643,23.85091666,POINT (7.330537656 48.01606),2040023010,-5.14E-06,0.462432726,0.000486354,1,Intermediate
S2938,2001,2013,6,Electrofishing,0,0.917092186,-0.053016922,0.200128118,-0.003345059,0.891626753,51.32574,-1.032076063,20340097,61,31.5,156.1258952,0.760332308,-3.985070801,0.854777098,2337.02124,62.36687851,12.31406691,1.772148188,POINT (-1.032076063 51.32574),2040048790,-1.92E-05,0.132854956,-0.106938591,1,Intermediate
S3049,2004,2016,9,Electrofishing,0,0.490135617,-0.017997727,0.760332308,0.056324072,0.127647394,51.74478,-1.084794371,20329384,68,31.5,230.5175781,0.502158252,-6.591581726,0.24638736,2101.075684,51.75730133,12.13950132,1.869263491,POINT (-1.084794371 51.74478),2040048790,3.09E-06,0.754454177,-0.013584921,0.46551217,Intermediate
S3124,1994,2017,18,Electrofishing_partialsection,0,0.25961629,0.013787348,0.441931012,0.025425272,0.716035536,49.94841,1.595381655,20375051,89,31.5,60.48206729,0.441931012,1.902887379,0.862155608,808.2576294,49.75496292,13.45036945,1.437974228,POINT (1.595381655 49.94841),2040022160,-1.63E-06,0.324712384,0.020485496,0.111876612,Warm
S3771,1984,2008,11,Electrofishing_backpack,0,0.137433816,0.052709249,0.018331575,0.00329478,0.604685131,58.66216,13.83102,20187381,68,31.5,1.706382751,0.498219385,-1.459766188,0.107072352,181.2931976,7.898117065,8.915808555,11.7895406,POINT (13.83102 58.66216),2040033320,-6.48E-06,0.029272509,-0.059408152,0.602167528,Intermediate
S3932,2001,2018,14,Electrofishing,0.182145775,0.21702142,0.00068274,0.939613698,0.059902202,0.33061177,51.77521,-1.356433109,20328754,71,31.5,-22.92932129,0.761873395,-9.504577637,0.09559022,913.2533569,59.48869324,12.025757,3.854663035,POINT (-1.356433109 51.77521),2040048790,2.37E-06,0.742556822,-0.072502586,0.021488739,Intermediate
S4003,1985,2002,5,Electrofishing,-0.043365281,0.569755705,0.064018627,0.023046553,0.059227742,0.274414787,52.38714,-1.372641783,20313232,86,31.5,145.7006293,0.36331591,-14.31088257,0.0153433,2124.944092,52.48585892,11.45079034,2.358552515,POINT (-1.372641783 52.38714),2040048790,-2.19E-05,0.086410733,-0.003945675,1,Intermediate
S4525,1987,2013,7,Electrofishing_backpack,0,0.477606268,0.021951905,0.226616448,-0.347618999,0.786385081,59.32845,14.59918,20175385,133,31.5,1.816645304,0.027120958,-0.378150593,0.005927013,145.4729614,0.518779814,8.222649517,118.3634053,POINT (14.59918 59.32845),2040033320,-2.36E-06,0.071505416,,,Cold
S464,1989,2015,6,Electrofishing,0,0.721642218,0.00085522,1,0.021479972,0.058420441,52.2536,-0.284490825,20316016,27,31.5,33.84501379,0.297251525,-4.265417916,0.019551054,965.3981323,32.47808456,12.46862318,1.73785355,POINT (-0.284490825 52.2536),2040048790,-1.96E-05,0.132854956,-0.025729512,1,Intermediate
S6672,1984,2016,11,Electrofishing,0.174801475,0.074223312,0.016751201,0.220930121,0.006179666,0.567208611,52.2588,-1.876888916,20316706,62,31.5,77.41362089,0.091240324,-9.109880418,1.16E-05,1726.60791,37.38011169,11.79088834,2.435006953,POINT (-1.876888916 52.2588),2040048790,-3.42E-05,0.029272509,-0.035587231,0.029272509,Intermediate
S7542,1993,2010,6,Electrofishing,-0.344010458,0.14158617,0.003418566,0.939613698,-0.038106744,0.2715422,51.55344,-2.031393903,20334614,65,31.5,104.3043518,0.08144298,-7.236083984,0.129745046,837.6443481,85.54934692,11.92107155,1.934403801,POINT (-2.031393903 51.55344),2040048790,-1.18E-05,0.024170547,0.063136369,0.259656356,Intermediate
S9575,1992,2016,6,Electrofishing,0,0.368887784,0.002728363,0.870136757,0.001640364,0.73672079,54.2145,-2.749764685,20266727,26,31.5,-31.04994507,0.591154148,-8.944254194,0.198958931,469.4341431,31.72475624,9.771360385,3.044985099,POINT (-2.749764685 54.2145),2040048790,-2.22E-06,0.060289174,-0.047727273,0.433421931,Intermediate
S634,2007,2017,6,Electrofishing_partialsection,0,0.904298898,0.101978298,0.161124949,0.131994418,0.682232127,43.83419,-0.807178569,20528293,32,31.542263,52.67944336,0.436274929,14.92115479,0.350201389,357.1446228,45.76591873,15.22233196,12.5603969,POINT (-0.807178569 43.83419),2040020320,6.28E-06,0.259656356,-0.098611973,0.452370361,Warm
S10276,1999,2017,9,Electrofishing_backpack,-0.21361899,0.59034477,-0.002254452,0.944216628,0.021144151,0.116960293,60.60701,27.20459,20154198,9,31.598614,-0.47318929,0.401102573,-0.190693126,0.011770165,10.70475483,0.834086537,7.311445732,0.666867677,POINT (27.20459 60.60701),2040028320,-7.03E-06,0.047603955,0.005115387,0.806495941,Cold
S5866,2007,2018,9,Electrofishing,0,0.095682883,0.076492156,0.192616274,0.177012225,0.717384713,42.87065,-2.756915,20551008,494,31.728224,-115.6937256,0.837011475,-10.12263532,0.192616274,1749.09375,34.33648682,13.13199606,24.04988036,POINT (-2.756915 42.87065),2040016230,4.34E-06,0.004878564,,,Warm
S3290,1989,2006,13,Electrofishing_partialsection,0,0.567542797,0.029660834,0.448718016,-0.048078192,0.922058113,49.02475,3.011293883,20398120,84,31.728226,9.200792101,0.761873395,-3.028884888,0.048879592,328.7131653,15.08034801,13.38337047,17.04725645,POINT (3.011293883 49.02475),2040022150,-1.21E-05,0.012371581,-0.008291304,0.669334014,Warm
S11887,1995,2017,21,Electrofishing_backpack,0,0.801409218,0.013424796,0.459607823,0.08748857,0.534383191,62.25215,21.50644,20125302,8,31.75,21.66159668,0.005118049,0.132415295,0.020119055,158.398941,1.576980114,7.526953127,18.05092931,POINT (21.50644 62.25215),2040028670,-1.73E-06,0.043053173,-0.012094906,0.783131135,Cold
S12213,2002,2016,7,Electrofishing_backpack,0,0.758732349,-0.000510842,1,0.256403994,0.013113752,64.45761,24.24532,20083785,20,31.792892,-1.432060242,0.017530703,-0.057756034,0.074824607,171.0584106,1.034712911,6.725455352,12.95241487,POINT (24.24532 64.45761),2040028670,-1.76E-06,0.367520738,,,Cold
S1658,1985,2017,15,Electrofishing,-0.226804606,0.04068892,0.024457454,0.052769602,0.006030315,0.505704546,53.15443,-0.628659778,20295758,12,31.795837,347.3350888,6.83E-05,-3.17035319,0.411530151,1879.30481,179.0609436,11.91885532,3.097103113,POINT (-0.628659778 53.15443),2040048790,-2.06E-05,0.001090193,-0.059865904,0.017530703,Intermediate
S1197,1995,2017,18,Electrofishing_partialsection,-0.251864563,0.227461453,0.018860216,0.26732702,-0.018673924,0.603484045,49.09827,-0.404621267,20395984,45,31.852497,-3.122931985,0.915866538,-0.178824107,0.915866538,599.3608398,6.676817417,14.53719446,4.902422287,POINT (-0.404621267 49.09827),2040021040,-1.10E-05,0.006387538,-0.052512688,0.048879592,Warm
S1121,1988,2018,29,Electrofishing_backpack,0,0.320268823,0.022577978,0.041393169,0.044637741,0.560152088,56.66922,12.92841,20219921,23,31.881966,0.792269897,0.052673076,0.00238506,0.838387099,41.56491852,0.481980741,9.853116701,19.2513841,POINT (12.92841 56.66922),2040031500,-3.30E-06,0.000189322,-0.053908853,0.002504912,Intermediate
S6149,2001,2018,12,Electrofishing,0.402364097,0.027430702,9.33E-05,1,0.044064272,0.690037132,50.83104,-1.792880408,20353207,16,31.950489,-41.89950284,0.704853461,-0.15422821,1,832.145874,48.03721237,12.93050388,10.55319425,POINT (-1.792880408 50.83104),2040048790,2.70E-06,0.243722285,-0.006811466,0.837011475,Warm
S3912,1985,2006,18,Electrofishing_partialsection,0,0.826653094,0.038738133,0.011154735,0.079860262,0.796457275,49.01023,6.028543532,20398332,225,31.978226,20.38842773,0.337694976,-0.847357178,0.572782311,787.0804443,17.28215981,12.16405693,58.95292429,POINT (6.028543532 49.01023),2040023010,-5.65E-05,1.11E-05,-0.037601317,0.495366299,Intermediate
S9865,2005,2018,10,Electrofishing,0,0.064297852,0.039647828,0.584070367,0.050541146,0.412022393,50.80973,-2.965067818,20355440,70,31.984436,13.03619385,0.742556822,3.12108404,0.381074482,306.7772522,15.42178631,12.0833719,3.238711285,POINT (-2.965067818 50.80973),2040048790,2.61E-06,0.004207551,0,0.73771007,Intermediate
S10757,1983,2013,7,Electrofishing,0,0.244176242,0.015507527,0.208487662,0.00519684,0.916540267,50.54732,-4.179654234,20361622,130,32,23.76021635,0.234144986,0.775318493,0.586520376,208.2805023,17.80642319,11.96153279,12.5390091,POINT (-4.179654234 50.54732),2040048790,-2.43E-06,0.071505416,-0.016463636,0.44752091,Intermediate
S11235,2002,2016,10,Electrofishing,0,0.286618933,-0.037702536,0.234954784,0.039016058,0.145106361,51.18428,0.027072008,20343508,64,32,163.2409668,0.276278416,-4.539199829,0.620690717,1632.117676,28.28351784,12.48232877,2.444767348,POINT (0.027072008 51.18428),2040048790,1.81E-06,0.720514787,0.096178206,0.152406284,Intermediate
S11257,2002,2016,11,Electrofishing,0,0.939520259,-0.034540835,0.234954784,0.035483286,0.149836541,51.19443,0.088918818,20343273,52,32,42.54960938,1,-5.646761576,0.488422317,1767.988647,31.68185616,12.56110277,2.710998727,POINT (0.088918818 51.19443),2040048790,-5.32E-06,0.212911903,0.078921843,0.350201389,Intermediate
S11513,1985,2018,12,Electrofishing,0.177844969,0.029632212,0.028335084,0.035285132,0.002943659,0.642251562,52.07968,0.696893563,20323357,44,32,86.35136719,0.001851125,-4.683573405,0.13051015,929.380188,88.05926514,12.56685863,1.764332561,POINT (0.696893563 52.07968),2040048790,-2.38E-05,0.046744941,0.015010409,0.303673215,Intermediate
S11521,1983,2018,12,Electrofishing,0,0.921385942,0.027453529,0.018452306,-0.000853767,0.801331901,52.07582,0.708336607,20323357,45,32,98.48816556,0.000200406,-4.481506493,0.117254342,912.763916,88.56510162,12.54255539,1.781811994,POINT (0.708336607 52.07582),2040048790,-1.96E-05,0.0049315,0.033375608,0.161124949,Intermediate
S11581,1986,2009,7,Electrofishing,0.169443021,0.17857881,0.04857605,0.021065444,-0.004170651,0.815554818,52.80927,0.912507986,20301720,44,32,22.5016572,0.188633153,4.324001312,0.205862526,461.4986267,77.17507935,12.14336626,2.527113851,POINT (0.912507986 52.80927),2040048790,-2.11E-05,0.016260937,-0.04951358,0.229556214,Intermediate
S11651,1990,2015,6,Electrofishing,-0.092213889,0.350408851,0.009749101,0.691553364,0.023759128,0.294301675,52.74743,1.101685647,20303436,31,32,28.05392795,0.3779596,-2.606776646,0.233950606,573.9699097,58.20238495,12.29102883,3.289411472,POINT (1.101685647 52.74743),2040048790,-1.42E-05,0.132854956,-0.029838528,0.462432726,Intermediate
S158,2003,2016,9,Electrofishing,0,0.667680297,-0.048630285,0.324423691,0.079795633,0.138483421,51.80785,-0.067923334,20327881,54,32,-57.70632102,0.912814027,-0.277903239,1,3245.222412,63.45526886,12.47338007,2.066034922,POINT (-0.067923334 51.80785),2040048790,1.66E-06,0.602167528,0.166636976,0.047603955,Intermediate
S2519,1993,2016,19,Electrofishing_partialsection,-0.204350961,0.107825539,0.027225167,0.172491361,-0.023634569,0.444296833,48.74567,4.625819928,20405066,119,32,9.925674438,0.157405664,-0.336160577,0.862155608,331.3769226,12.56945801,13.40477859,2.666198649,POINT (4.625819928 48.74567),2040022150,-2.11E-05,0.000358992,-0.022972229,0.161686217,Warm
S2772,1982,2016,29,Electrofishing_backpack,0,0.487267217,0.011609389,0.078242199,0.071359461,0.130240876,57.67091,12.59444,20202894,138,32,0.599933624,0.088348987,-0.223023596,0.000529937,48.59581757,1.429542303,8.984073619,8.068417533,POINT (12.59444 57.67091),2040031500,-4.67E-06,2.44E-05,-0.001244705,0.682679499,Intermediate
S3940,1984,2004,5,Electrofishing,0.238144836,0.062271544,0.059295738,0.012198669,-0.002681346,0.995866151,52.31126,-1.35976518,20313849,89,32,81.26182338,0.31900803,-18.09712415,0.008610787,1743.369263,89.63922119,11.70672478,1.258150023,POINT (-1.35976518 52.31126),2040048790,-2.96E-05,0.086410733,,,Intermediate
S3948,1984,2004,4,Electrofishing,-0.1,0.127643256,0.059295738,0.012198669,-0.002681346,0.995866151,52.31122,-1.361203205,20313849,89,32,81.26182338,0.31900803,-18.09712415,0.008610787,1743.369263,89.63922119,11.70672478,1.258150023,POINT (-1.361203205 52.31122),2040048790,-5.76E-05,0.089429359,,,Intermediate
S4143,2002,2018,15,Electrofishing,0,0.330190522,-0.019579891,0.43382684,0.046561619,0.491423215,54.48882,-1.437886628,20261503,27,32,-71.0269601,0.076513654,-7.234380722,0.063786637,598.7759399,43.30195999,10.59591903,19.01620505,POINT (-1.437886628 54.48882),2040048790,-6.20E-07,0.92115865,0.002103384,1,Intermediate
S4170,1988,2018,14,Electrofishing_backpack,0,0.114159242,0.011668658,0.376796799,0.425268898,0.040312957,58.99965,12.24608,20181349,125,32,0.360809326,0.044901376,-0.07679677,0.003462495,140.4837189,0.564233005,8.758745748,40.10180859,POINT (12.24608 58.99965),2040033320,-5.52E-06,0.000458889,0.078461538,0.148914673,Intermediate
S4374,1994,2017,7,Electrofishing_wholesection,0.252865268,0.017379535,0.00612337,0.862155608,0.070720702,0.033166898,43.78071,-0.032424264,20529091,110,32,65.72596571,0.00046978,17.40881402,0.001631815,362.6246033,78.10413361,14.2473205,2.091662629,POINT (-0.032424264 43.78071),2040020320,3.05E-07,1,-0.014952145,0.338887826,Warm
S4383,1994,2017,24,Electrofishing_partialsection,0.196444913,0.241581084,0.020153883,0.413045887,-0.012790694,0.857027399,43.84377,0.671387005,20528200,98,32,299.6884174,0.06283882,9.490253146,0.014063557,1485.149414,32.9460144,14.45967318,1.872226054,POINT (0.671387005 43.84377),2040020320,-3.47E-06,0.157405664,0.00331351,0.823349012,Warm
S4430,2007,2017,7,Electrofishing_partialsection,0,0.64033114,0.097831607,0.350201389,-0.7393787,0.243386169,44.91632,1.838447805,20505512,140,32,9.342854818,0.533416513,0.814419338,0.755496875,99.04628754,10.46812725,12.33119231,26.28151767,POINT (1.838447805 44.91632),2040020320,8.94E-06,0.016260937,0.046199498,0.367520738,Intermediate
S4611,2002,2015,10,Electrofishing_partialsection,0,0.740439454,0.006645617,1,0.168721385,0.252522209,50.28646,3.390171265,20366234,51,32,-45.53993056,0.661415917,-8.388712565,0.006195622,1298.102905,13.78067684,13.60474888,3.270687721,POINT (3.390171265 50.28646),2040022160,-2.18E-06,0.07363827,,,Warm
S4626,2006,2017,4,Electrofishing_wholesection,0.181818182,0.368066511,0.021542159,0.731701723,0.060397383,0.305157639,50.54663,2.582118045,20362031,23,32,-7.331152344,0.945329871,0.426224934,0.945329871,889.1691284,6.849284649,13.01889911,0.88328053,POINT (2.582118045 50.54663),2040022160,2.37E-06,0.308179547,,,Warm
S5288,1992,2005,5,Electrofishing,0,0.705209001,0.05239231,0.021488739,-0.06298734,0.401304468,51.88613,-1.621291,20326128,104,32,80.48849051,0.228439809,9.412736373,0.443421403,790.5078125,109.7746735,11.8875339,1.448974932,POINT (-1.621291 51.88613),2040048790,-1.43E-05,0.806495941,0.087424109,0.462432726,Intermediate
S7167,1999,2017,17,Electrofishing,0,0.246446957,-0.006012069,0.674611944,0.038403918,0.602186915,53.66419,-1.952775606,20278202,253,32,51.36923828,0.833735241,-0.136932373,0.888705591,580.701355,3.24372673,10.1782792,9.405540425,POINT (-1.952775606 53.66419),2040048790,-8.72E-07,0.282937096,0,0.911843804,Intermediate
S8732,1986,2014,8,Electrofishing,0,0.336227222,0.004902176,0.721538652,0.000487599,0.854193774,53.90243,-2.323380971,20273842,119,32,80.07706028,0.511481779,-0.227742802,0.92527573,1165.966919,19.14218903,9.98323611,10.55352395,POINT (-2.323380971 53.90243),2040048790,-6.22E-06,0.063486531,-0.007464,0.220671362,Intermediate
S8798,1986,2018,22,Electrofishing,0,0.781607726,0.010942521,0.313869027,-0.000534521,0.736206994,53.90497,-2.345424881,20273842,99,32,20.76347521,0.792238425,-0.778609049,0.447717243,689.3248901,9.071362495,10.02216407,10.60028057,POINT (-2.345424881 53.90497),2040048790,-2.22E-06,0.011154735,-0.005439868,0.545211818,Intermediate
S9146,1982,2013,5,Electrofishing,0,0.49672075,0.003272064,0.858423782,-0.015403002,0.738437175,54.11826,-2.543082096,20269190,102,32,-0.682073036,0.858423782,-0.940544401,0.148946024,142.8887787,3.477745533,9.644221261,11.0901128,POINT (-2.543082096 54.11826),2040048790,-1.42E-05,0.086410733,0.033333333,1,Intermediate
S9549,1992,2006,7,Electrofishing,0,0.322338409,0.069080944,0.022821504,-0.098554716,0.52091702,52.85242,-2.737582945,20299982,85,32,83.7569987,0.113287208,-9.93939209,0.092459595,713.1862793,129.6720123,11.03057756,2.314649515,POINT (-2.737582945 52.85242),2040048790,-9.78E-06,0.035498131,0.160457821,0.089429359,Intermediate
S2901,1995,2017,10,Electrofishing,-0.390434405,0.005624458,-0.002882341,0.87409218,0.019725539,0.334267335,53.22656,-1.00733835,20290833,38,32.02689,54.58268229,0.204904424,-6.513822857,0.008265058,1243.322998,42.82231522,11.7068861,2.306639437,POINT (-1.00733835 53.22656),2040048790,-8.39E-06,0.002357528,0.013538401,0.858027657,Intermediate
S11016,1982,2018,17,Electrofishing,0.081587574,0.030795179,0.018343227,0.004924071,-0.008740897,0.689802195,50.46094,-4.557727327,20362646,138,32.084526,2.990139015,0.001937201,0.138964894,0.609997962,109.2725677,2.808376074,12.13380081,6.637844549,POINT (-4.557727327 50.46094),2040048790,-9.48E-06,0.035656418,-0.001211628,0.18707423,Intermediate
